SamplingOperations_code,IBD_pred,region
2082,18.287784315344524,5
2083,19.355348511459145,5
2084,16.77221520202082,5
2085,15.475285237476404,5
2086,16.067473206211773,5
2087,18.487277795511755,5
2088,19.689357358681587,5
2089,19.509292567190275,5
2090,20.041105362140343,5
2091,16.05750801203223,5
2092,19.86198100909009,5
2093,13.327075810709538,5
2094,13.943406287355016,5
2095,14.377196227478693,5
2096,15.067411847019338,5
2097,15.766306067976794,5
2098,16.912027602610088,5
2099,12.445012026281612,5
2100,15.713454350977146,5
2101,15.389983803834106,5
2102,15.913033679311187,5
2103,19.587448273049237,5
2104,20.062246145587554,5
2105,19.425399912323055,5
2106,19.979575683615753,5
2107,18.527748766042876,5
2108,16.274641684428417,5
2109,19.887633256688957,5
2110,14.572218837664444,5
2111,14.089733483590512,5
2112,15.504473539041165,5
2113,20.16880899951917,5
2114,20.127931570538173,5
2115,19.179041125692276,5
2116,11.094304001694479,5
2117,18.313254287823597,5
2118,20.007600966544487,5
2119,19.775019182019502,5
2120,19.660186027599263,5
2121,19.891078463784233,5
2122,17.250913908286,5
2123,10.19473308631728,5
2124,20.03180801840705,5
2125,19.853890620754658,5
2126,15.15563897631815,5
2127,17.1805937673056,5
2128,15.325022522271041,5
2129,10.548383124514913,5
2130,15.21950625349449,5
2131,14.34876976977743,5
2132,13.506125234462584,5
2133,14.549351245834526,5
2134,20.167085982559286,5
2135,19.413266986737025,5
2136,17.786895718114213,5
2137,19.117335148728568,5
2138,16.55295378284462,5
2139,20.08235976520163,5
2140,19.451912973955167,5
2141,19.65580268612395,5
2142,15.157540042848561,5
2143,16.80797980518351,5
2144,16.177469951231906,5
2145,16.340521295711646,5
2146,20.07627076603597,5
2147,19.836687486577592,5
2148,15.383853748034216,5
2149,16.70900311369015,5
2150,13.367725665580055,5
2151,17.92884574987164,5
2152,18.499581696892243,5
2153,18.82412409371071,5
2154,19.949230341039115,5
2155,19.71665696575132,5
2156,20.32677800237535,5
2157,19.918987970847773,5
2158,20.143751354384413,5
2159,17.235999460694142,5
2160,19.841019683445527,5
2161,19.252207905431824,5
2162,14.68454554917465,5
2163,20.084192066583384,5
2164,19.629738909313335,5
2165,19.816693398827223,5
2166,18.118218702140506,5
2167,20.13268739302288,5
2168,20.291705241365428,5
2169,18.65253061437449,5
2170,18.48250886878329,5
2171,14.961957298750743,5
2172,15.51429756396816,5
2173,14.979305809521934,5
2174,14.647735822865549,5
2175,15.294567370652864,5
2176,14.358161063965888,5
2177,15.355467879164031,5
2178,12.473644244925623,5
2179,10.408060729444966,5
2180,15.55555102431795,5
2181,17.450074954625848,5
2182,16.41903777835546,5
2183,8.652770745728153,5
2184,13.874606800136991,5
2185,12.570635341573634,5
2186,11.801884227949554,5
2187,20.083228577863128,5
2188,20.12509013030419,5
2189,19.97992924066322,5
2190,15.282278104226746,5
2191,19.67456084579582,5
2192,19.983626976645596,5
2193,18.474678704976085,5
2194,18.774313384310016,5
2195,19.829369267414105,5
2196,20.193882150820087,5
2197,15.444398814500506,5
2198,19.739473763919893,5
2199,16.59578284245936,5
2200,12.993394197052996,5
2201,18.922494740687913,5
2202,16.08022352939632,5
2203,18.25335731218623,5
2204,16.672790051488015,5
2205,19.426447259139344,5
2206,20.262417837732393,5
2207,20.013065286125826,5
2208,18.032381147834023,5
2209,18.918466697757896,5
2210,17.184034939033474,5
2211,14.339709284911537,5
2212,19.8097014889386,5
2213,20.127013444210537,5
2214,19.123589655265285,5
2215,18.547427264847887,5
2216,16.567959840917535,5
2217,16.172098648324663,5
2218,15.991000346501899,5
2219,14.823923983379244,5
2220,16.1713963268209,5
2221,18.626268916685582,5
2222,16.633033605632612,5
2223,19.924936446807614,5
2224,15.474189401855726,5
2225,19.954749612120807,5
2226,16.471265831867985,5
2227,16.79544839632037,5
2228,20.116035351479084,5
2229,19.711914798692675,5
2230,20.084739794244392,5
2231,19.757399434232997,5
2232,19.916459919686574,5
2233,16.25629195461052,5
2234,17.727168689210792,5
2235,19.929685040144427,5
2236,19.3850035491266,5
2237,15.144108291506768,5
2238,15.076434211881345,5
2239,16.43997032279819,5
2240,17.56712973033311,5
2241,10.82757141315708,5
2242,15.884584404612294,5
2243,20.08606652356747,5
2244,20.052444773687245,5
2245,15.572115750208676,5
2246,15.273691184814808,5
2247,18.054081381671182,5
2248,17.123473983023782,5
2249,18.494439093420954,5
2250,20.059126911193076,5
2251,19.8168418121983,5
2252,19.845778932015776,5
2253,19.923159888519287,5
2254,20.06558818452854,5
2255,18.001526919533514,5
2256,19.64397852097511,5
2257,14.582668128418248,5
2258,15.357155583249789,5
2259,16.21561886087069,5
2260,15.858085383138743,5
