iter	Passed	Remaining
1308	27945	185541
1309	27967	185527
1310	27991	185520
1311	28017	185531
1312	28037	185501
1313	28057	185466
1314	28076	185434
1315	28096	185401
1316	28116	185372
1317	28136	185340
1318	28160	185337
1319	28186	185344
1320	28212	185356
1321	28236	185355
1322	28258	185337
1323	28281	185326
1324	28305	185318
1325	28329	185314
1326	28352	185304
1327	28376	185303
1328	28396	185272
1329	28418	185254
1330	28447	185281
1331	28469	185263
1332	28493	185261
1333	28518	185260
1334	28536	185221
1335	28554	185176
1336	28572	185134
1337	28590	185089
1338	28626	185165
1339	28646	185131
1340	28668	185118
1341	28689	185093
1342	28713	185089
1343	28732	185051
1344	28751	185014
1345	28770	184979
1346	28794	184974
1347	28814	184943
1348	28833	184904
1349	28854	184881
1350	28874	184850
1351	28895	184826
1352	28920	184833
1353	28944	184825
1354	28964	184794
1355	28987	184786
1356	29009	184765
1357	29027	184721
1358	29045	184682
1359	29069	184678
1360	29094	184677
1361	29115	184655
1362	29138	184645
1363	29158	184614
1364	29181	184600
1365	29204	184593
1366	29223	184553
1367	29245	184536
1368	29264	184498
1369	29282	184458
1370	29301	184420
1371	29320	184388
1372	29340	184354
1373	29362	184338
1374	29382	184310
1375	29402	184278
1376	29424	184260
1377	29449	184262
1378	29473	184259
1379	29501	184278
1380	29527	184283
1381	29550	184272
1382	29572	184256
1383	29590	184216
1384	29615	184213
1385	29637	184195
1386	29657	184165
1387	29678	184143
1388	29697	184108
1389	29721	184099
1390	29743	184082
1391	29763	184056
1392	29784	184029
1393	29808	184028
1394	29837	184049
1395	29857	184020
1396	29875	183977
1397	29893	183939
1398	29915	183918
1399	29940	183922
1400	29962	183902
1401	29982	183871
1402	29999	183824
1403	30019	183795
1404	30040	183770
1405	30066	183778
1406	30088	183762
1407	30107	183721
1408	30124	183677
1409	30144	183648
1410	30164	183615
1411	30187	183602
1412	30205	183560
1413	30229	183555
1414	30247	183518
1415	30266	183478
1416	30284	183440
1417	30305	183413
1418	30330	183418
1419	30351	183390
1420	30370	183353
1421	30389	183322
1422	30409	183290
1423	30431	183271
1424	30456	183275
1425	30475	183240
1426	30494	183203
1427	30512	183157
1428	30529	183112
1429	30547	183073
1430	30572	183071
1431	30593	183045
1432	30612	183010
1433	30631	182974
1434	30648	182932
1435	30673	182929
1436	30692	182892
1437	30710	182855
1438	30729	182816
1439	30748	182783
1440	30767	182748
1441	30785	182708
1442	30809	182697
1443	30832	182687
1444	30856	182686
1445	30879	182670
1446	30904	182672
1447	30924	182643
1448	30943	182610
1449	30963	182575
1450	31003	182665
1451	31030	182680
1452	31056	182686
1453	31084	182700
1454	31111	182710
1455	31130	182676
1456	31150	182645
1457	31167	182602
1458	31187	182571
1459	31209	182552
1460	31230	182532
1461	31254	182523
1462	31272	182482
1463	31295	182473
1464	31314	182434
1465	31334	182405
1466	31358	182400
1467	31383	182399
1468	31408	182400
1469	31430	182382
1470	31448	182340
1471	31470	182324
1472	31495	182324
1473	31514	182286
1474	31535	182266
1475	31565	182292
1476	31586	182269
1477	31606	182242
1478	31628	182220
1479	31653	182224
1480	31674	182195
1481	31694	182170
1482	31718	182159
1483	31742	182156
1484	31767	182152
1485	31786	182120
1486	31810	182115
1487	31831	182088
1488	31854	182075
1489	31878	182073
1490	31907	182094
1491	31935	182111
1492	31961	182114
1493	31987	182120
1494	32008	182095
1495	32031	182079
1496	32052	182058
1497	32074	182043
1498	32096	182025
1499	32119	182010
1500	32144	182011
1501	32172	182025
1502	32191	181991
1503	32219	182008
1504	32246	182014
1505	32275	182036
1506	32296	182012
1507	32321	182014
1508	32348	182024
1509	32375	182029
1510	32400	182028
1511	32424	182021
1512	32444	181994
1513	32465	181970
1514	32489	181962
1515	32517	181978
1516	32540	181962
1517	32562	181948
1518	32591	181965
1519	32616	181963
1520	32645	181983
1521	32668	181971
1522	32691	181963
1523	32712	181934
1524	32736	181927
1525	32764	181941
1526	32789	181940
1527	32812	181928
1528	32837	181928
1529	32862	181925
1530	32885	181909
1531	32908	181898
1532	32932	181889
1533	32962	181916
1534	32985	181901
1535	33006	181877
1536	33026	181851
1537	33049	181838
1538	33071	181818
1539	33097	181823
1540	33127	181848
1541	33152	181844
1542	33173	181819
1543	33196	181807
1544	33217	181784
1545	33245	181797
1546	33275	181823
1547	33299	181813
1548	33323	181803
1549	33352	181825
1550	33379	181834
1551	33406	181842
1552	33434	181854
1553	33460	181856
1554	33482	181841
1555	33508	181841
1556	33531	181826
1557	33551	181799
1558	33576	181794
1559	33609	181833
1560	33631	181815
1561	33652	181792
1562	33675	181780
1563	33697	181759
1564	33719	181741
1565	33742	181725
1566	33765	181711
1567	33792	181722
1568	33813	181695
1569	33840	181701
1570	33860	181671
1571	33877	181629
1572	33901	181617
1573	33929	181630
1574	33950	181609
1575	33971	181585
1576	33993	181562
1577	34013	181532
1578	34037	181525
1579	34055	181484
1580	34076	181461
1581	34102	181465
1582	34139	181521
1583	34166	181532
1584	34186	181503
1585	34204	181462
1586	34222	181421
1587	34242	181392
1588	34262	181358
1589	34279	181315
1590	34301	181296
1591	34323	181278
1592	34347	181265
1593	34372	181261
1594	34389	181221
1595	34407	181177
1596	34426	181142
1597	34445	181108
1598	34468	181091
1599	34492	181084
1600	34511	181048
1601	34530	181014
1602	34549	180980
1603	34568	180943
1604	34586	180908
1605	34605	180869
1606	34624	180833
1607	34644	180807
1608	34666	180786
1609	34682	180736
1610	34702	180704
1611	34733	180736
1612	34754	180709
1613	34772	180669
1614	34788	180622
1615	34806	180577
1616	34825	180544
1617	34845	180518
1618	34865	180485
1619	34884	180451
1620	34905	180427
1621	34924	180390
1622	34943	180357
1623	34962	180323
1624	34981	180291
1625	35001	180257
1626	35020	180226
1627	35040	180195
1628	35058	180156
1629	35076	180118
1630	35097	180093
1631	35117	180061
1632	35137	180032
1633	35158	180011
1634	35176	179967
1635	35195	179933
1636	35215	179908
1637	35234	179872
1638	35252	179831
1639	35270	179792
1640	35287	179748
1641	35307	179721
1642	35330	179706
1643	35354	179695
1644	35389	179742
1645	35412	179730
1646	35435	179714
1647	35454	179680
1648	35473	179649
1649	35496	179635
1650	35520	179626
1651	35543	179612
1652	35563	179583
1653	35585	179563
1654	35608	179548
1655	35632	179538
1656	35655	179526
1657	35678	179511
1658	35699	179485
1659	35719	179459
1660	35746	179462
1661	35766	179436
1662	35792	179435
1663	35818	179435
