SamplingOperations_code,CodeSite_SamplingOperations_x,Date_SamplingOperation,IBD,IBD_EQR,IBD_EQR_Status,Longitude_Lambert93,Latitude_Lambert93,Watershed,HERlvl1Name,Streamsize
S03254080_20220719,S03254080,2022-07-19,14.4,0.8170731707317074,Good,368810.06,6932313.78,Seine-Normandie,ARMORICAIN,TP
S03254170_20150720,S03254170,2015-07-20,14.1,0.7660818713450291,Moderate,374348.29,6930971.76,Seine-Normandie,TABLES CALCAIRES,TP
S03254170_20210720,S03254170,2021-07-20,14.2,0.7719298245614034,Moderate,374348.29,6930971.76,Seine-Normandie,TABLES CALCAIRES,TP
S03254230_20210720,S03254230,2021-07-20,13.6,0.7682926829268293,Moderate,372146.0,6924840.0,Seine-Normandie,ARMORICAIN,TP
S03254250_20170712,S03254250,2017-07-12,15.5,0.8479532163742689,Good,375979.34,6927271.06,Seine-Normandie,TABLES CALCAIRES,TP
S03254370_20100927,S03254370,2010-09-27,9.4,0.4912280701754386,Poor,382653.41,6926498.62,Seine-Normandie,TABLES CALCAIRES,M
S03254370_20110802,S03254370,2011-08-02,12.5,0.6725146198830408,Moderate,382653.41,6926498.62,Seine-Normandie,TABLES CALCAIRES,M
S03254370_20120802,S03254370,2012-08-02,12.5,0.6725146198830408,Moderate,382653.41,6926498.62,Seine-Normandie,TABLES CALCAIRES,M
S03254370_20130807,S03254370,2013-08-07,9.7,0.5087719298245613,Poor,382653.41,6926498.62,Seine-Normandie,TABLES CALCAIRES,M
S03254370_20140812,S03254370,2014-08-12,11.3,0.6023391812865497,Moderate,382653.41,6926498.62,Seine-Normandie,TABLES CALCAIRES,M
S03254370_20150716,S03254370,2015-07-16,12.5,0.6725146198830408,Moderate,382653.41,6926498.62,Seine-Normandie,TABLES CALCAIRES,M
S03254370_20170928,S03254370,2017-09-28,12.3,0.6608187134502924,Moderate,382653.41,6926498.62,Seine-Normandie,TABLES CALCAIRES,M
S03254370_20180814,S03254370,2018-08-14,11.0,0.5847953216374269,Moderate,382653.41,6926498.62,Seine-Normandie,TABLES CALCAIRES,M
S03254370_20190822,S03254370,2019-08-22,10.5,0.5555555555555555,Moderate,382653.41,6926498.62,Seine-Normandie,TABLES CALCAIRES,M
S03254370_20200826,S03254370,2020-08-26,15.4,0.8421052631578947,Good,382653.41,6926498.62,Seine-Normandie,TABLES CALCAIRES,M
S03254370_20210922,S03254370,2021-09-22,10.8,0.5730994152046783,Moderate,382653.41,6926498.62,Seine-Normandie,TABLES CALCAIRES,M
S03254370_20220921,S03254370,2022-09-21,12.7,0.6842105263157894,Moderate,382653.41,6926498.62,Seine-Normandie,TABLES CALCAIRES,M
S03254510_20100806,S03254510,2010-08-06,15.0,0.8187134502923976,Good,375408.09,6938982.77,Seine-Normandie,TABLES CALCAIRES,TP
S03254510_20130617,S03254510,2013-06-17,11.7,0.6257309941520467,Moderate,375408.09,6938982.77,Seine-Normandie,TABLES CALCAIRES,TP
S03254510_20170711,S03254510,2017-07-11,14.5,0.7894736842105262,Good,375408.09,6938982.77,Seine-Normandie,TABLES CALCAIRES,TP
S03254510_20200806,S03254510,2020-08-06,8.3,0.4269005847953217,Poor,375408.09,6938982.77,Seine-Normandie,TABLES CALCAIRES,TP
S03254510_20210823,S03254510,2021-08-23,8.3,0.4269005847953217,Poor,375408.09,6938982.77,Seine-Normandie,TABLES CALCAIRES,TP
S03254530_20150721,S03254530,2015-07-21,14.5,0.8231707317073171,Good,370748.0,6926317.0,Seine-Normandie,ARMORICAIN,TP
S03254600_20190821,S03254600,2019-08-21,12.2,0.654970760233918,Moderate,378187.02,6937839.64,Seine-Normandie,TABLES CALCAIRES,TP
S03254620_20160603,S03254620,2016-06-03,13.3,0.7192982456140351,Moderate,379362.28,6938627.93,Seine-Normandie,TABLES CALCAIRES,TP
S03254730_20190821,S03254730,2019-08-21,14.3,0.7777777777777778,Moderate,386074.0,6935467.9,Seine-Normandie,TABLES CALCAIRES,TP
S03254770_20100927,S03254770,2010-09-27,15.5,0.8479532163742689,Good,383297.53,6931146.56,Seine-Normandie,TABLES CALCAIRES,TP
S03254770_20110801,S03254770,2011-08-01,14.0,0.7602339181286549,Moderate,383297.53,6931146.56,Seine-Normandie,TABLES CALCAIRES,TP
S03254770_20120905,S03254770,2012-09-05,13.0,0.7017543859649122,Moderate,383297.53,6931146.56,Seine-Normandie,TABLES CALCAIRES,TP
S03254770_20130621,S03254770,2013-06-21,10.5,0.5555555555555556,Moderate,383297.53,6931146.56,Seine-Normandie,TABLES CALCAIRES,TP
S03254770_20140716,S03254770,2014-07-16,8.0,0.4093567251461988,Poor,383297.53,6931146.56,Seine-Normandie,TABLES CALCAIRES,TP
S03254770_20150716,S03254770,2015-07-16,15.4,0.8421052631578947,Good,383297.53,6931146.56,Seine-Normandie,TABLES CALCAIRES,TP
S03254770_20170712,S03254770,2017-07-12,14.4,0.783625730994152,Good,383297.53,6931146.56,Seine-Normandie,TABLES CALCAIRES,TP
S03254770_20180926,S03254770,2018-09-26,14.5,0.7894736842105262,Good,383297.53,6931146.56,Seine-Normandie,TABLES CALCAIRES,TP
S03254770_20190821,S03254770,2019-08-21,14.9,0.8128654970760233,Good,383297.53,6931146.56,Seine-Normandie,TABLES CALCAIRES,TP
S03254770_20200826,S03254770,2020-08-26,6.2,0.304093567251462,Poor,383297.53,6931146.56,Seine-Normandie,TABLES CALCAIRES,TP
S03254770_20210823,S03254770,2021-08-23,13.0,0.7017543859649122,Moderate,383297.53,6931146.56,Seine-Normandie,TABLES CALCAIRES,TP
S03254770_20220721,S03254770,2022-07-21,13.6,0.7368421052631579,Moderate,383297.53,6931146.56,Seine-Normandie,TABLES CALCAIRES,TP
S03254870_20100806,S03254870,2010-08-06,12.7,0.6842105263157894,Moderate,384958.49,6925844.06,Seine-Normandie,TABLES CALCAIRES,M
S03254870_20100927,S03254870,2010-09-27,14.0,0.7602339181286549,Moderate,384958.49,6925844.06,Seine-Normandie,TABLES CALCAIRES,M
S03254870_20110802,S03254870,2011-08-02,13.2,0.7134502923976607,Moderate,384958.49,6925844.06,Seine-Normandie,TABLES CALCAIRES,M
S03254870_20120802,S03254870,2012-08-02,13.6,0.7368421052631579,Moderate,384958.49,6925844.06,Seine-Normandie,TABLES CALCAIRES,M
S03254870_20130807,S03254870,2013-08-07,11.3,0.6023391812865497,Moderate,384958.49,6925844.06,Seine-Normandie,TABLES CALCAIRES,M
S03254870_20140812,S03254870,2014-08-12,12.2,0.6549707602339181,Moderate,384958.49,6925844.06,Seine-Normandie,TABLES CALCAIRES,M
S03254870_20150716,S03254870,2015-07-16,13.1,0.7076023391812865,Moderate,384958.49,6925844.06,Seine-Normandie,TABLES CALCAIRES,M
S03254870_20160831,S03254870,2016-08-31,13.5,0.7309941520467835,Moderate,384958.49,6925844.06,Seine-Normandie,TABLES CALCAIRES,M
S03254870_20170927,S03254870,2017-09-27,13.5,0.7309941520467835,Moderate,384958.49,6925844.06,Seine-Normandie,TABLES CALCAIRES,M
S03254870_20190903,S03254870,2019-09-03,12.0,0.6432748538011696,Moderate,384958.49,6925844.06,Seine-Normandie,TABLES CALCAIRES,M
S03254870_20200929,S03254870,2020-09-29,12.9,0.695906432748538,Moderate,384958.49,6925844.06,Seine-Normandie,TABLES CALCAIRES,M
S03254870_20210823,S03254870,2021-08-23,12.8,0.6900584795321637,Moderate,384958.49,6925844.06,Seine-Normandie,TABLES CALCAIRES,M
S03254920_20120731,S03254920,2012-07-31,13.3,0.7192982456140351,Moderate,379962.9,6909310.59,Seine-Normandie,TABLES CALCAIRES,TP
S03254920_20150804,S03254920,2015-08-04,13.3,0.7192982456140351,Moderate,379962.9,6909310.59,Seine-Normandie,TABLES CALCAIRES,TP
S03254920_20180814,S03254920,2018-08-14,13.3,0.7192982456140351,Moderate,379962.9,6909310.59,Seine-Normandie,TABLES CALCAIRES,TP
S03254920_20200722,S03254920,2020-07-22,14.5,0.7894736842105262,Good,379962.9,6909310.59,Seine-Normandie,TABLES CALCAIRES,TP
S03254920_20210824,S03254920,2021-08-24,9.4,0.4912280701754386,Poor,379962.9,6909310.59,Seine-Normandie,TABLES CALCAIRES,TP
S03254929_20130805,S03254929,2013-08-05,15.0,0.8187134502923976,Good,382367.0,6914146.0,Seine-Normandie,TABLES CALCAIRES,TP
S03254929_20210721,S03254929,2021-07-21,15.0,0.8187134502923976,Good,382367.0,6914146.0,Seine-Normandie,TABLES CALCAIRES,TP
S03254933_20200826,S03254933,2020-08-26,12.1,0.6491228070175438,Moderate,381447.59,6914825.0,Seine-Normandie,TABLES CALCAIRES,TP
S03254935_20150804,S03254935,2015-08-04,10.9,0.5789473684210527,Moderate,379135.81,6918013.96,Seine-Normandie,TABLES CALCAIRES,TP
S03254935_20220719,S03254935,2022-07-19,10.1,0.5321637426900584,Poor,379135.81,6918013.96,Seine-Normandie,TABLES CALCAIRES,TP
S03255180_20100928,S03255180,2010-09-28,14.7,0.8353658536585367,Good,379446.76,6899671.59,Seine-Normandie,ARMORICAIN,P
S03255180_20110802,S03255180,2011-08-02,14.7,0.8353658536585367,Good,379446.76,6899671.59,Seine-Normandie,ARMORICAIN,P
S03255180_20120730,S03255180,2012-07-30,14.7,0.8353658536585367,Good,379446.76,6899671.59,Seine-Normandie,ARMORICAIN,P
S03255180_20130729,S03255180,2013-07-29,14.3,0.8109756097560977,Good,379446.76,6899671.59,Seine-Normandie,ARMORICAIN,P
S03255180_20141015,S03255180,2014-10-15,15.5,0.8841463414634148,Good,379446.76,6899671.59,Seine-Normandie,ARMORICAIN,P
S03255180_20150715,S03255180,2015-07-15,15.9,0.9085365853658538,Good,379446.76,6899671.59,Seine-Normandie,ARMORICAIN,P
S03255180_20160531,S03255180,2016-05-31,12.1,0.676829268292683,Moderate,379446.76,6899671.59,Seine-Normandie,ARMORICAIN,P
S03255180_20180807,S03255180,2018-08-07,14.6,0.8292682926829269,Good,379446.76,6899671.59,Seine-Normandie,ARMORICAIN,P
S03255180_20190829,S03255180,2019-08-29,15.1,0.8597560975609757,Good,379446.76,6899671.59,Seine-Normandie,ARMORICAIN,P
S03255180_20200827,S03255180,2020-08-27,15.4,0.878048780487805,Good,379446.76,6899671.59,Seine-Normandie,ARMORICAIN,P
S03255180_20210824,S03255180,2021-08-24,16.0,0.9146341463414634,Good,379446.76,6899671.59,Seine-Normandie,ARMORICAIN,P
S03255180_20220721,S03255180,2022-07-21,16.0,0.9146341463414634,Good,379446.76,6899671.59,Seine-Normandie,ARMORICAIN,P
S03255580_20100805,S03255580,2010-08-05,14.1,0.7660818713450291,Moderate,388870.0,6910764.0,Seine-Normandie,TABLES CALCAIRES,P
S03255580_20110802,S03255580,2011-08-02,12.2,0.654970760233918,Moderate,388870.0,6910764.0,Seine-Normandie,TABLES CALCAIRES,P
S03255580_20120730,S03255580,2012-07-30,13.7,0.7426900584795321,Moderate,388870.0,6910764.0,Seine-Normandie,TABLES CALCAIRES,P
S03255580_20130618,S03255580,2013-06-18,15.4,0.8421052631578947,Good,388870.0,6910764.0,Seine-Normandie,TABLES CALCAIRES,P
S03255580_20140804,S03255580,2014-08-04,11.5,0.6140350877192982,Moderate,388870.0,6910764.0,Seine-Normandie,TABLES CALCAIRES,P
S03255580_20150715,S03255580,2015-07-15,13.3,0.7192982456140351,Moderate,388870.0,6910764.0,Seine-Normandie,TABLES CALCAIRES,P
S03255580_20160602,S03255580,2016-06-02,13.9,0.7543859649122806,Moderate,388870.0,6910764.0,Seine-Normandie,TABLES CALCAIRES,P
S03255580_20170712,S03255580,2017-07-12,13.8,0.7485380116959064,Moderate,388870.0,6910764.0,Seine-Normandie,TABLES CALCAIRES,P
S03255580_20190827,S03255580,2019-08-27,14.6,0.7953216374269005,Good,388870.0,6910764.0,Seine-Normandie,TABLES CALCAIRES,P
S03255580_20200827,S03255580,2020-08-27,14.1,0.7660818713450291,Moderate,388870.0,6910764.0,Seine-Normandie,TABLES CALCAIRES,P
S03255580_20210824,S03255580,2021-08-24,12.1,0.6491228070175438,Moderate,388870.0,6910764.0,Seine-Normandie,TABLES CALCAIRES,P
S03255580_20220721,S03255580,2022-07-21,13.4,0.7251461988304093,Moderate,388870.0,6910764.0,Seine-Normandie,TABLES CALCAIRES,P
S03255628_20170713,S03255628,2017-07-13,10.1,0.5548780487804879,Moderate,387502.0,6897720.0,Seine-Normandie,ARMORICAIN,TP
S03255650_20100928,S03255650,2010-09-28,13.9,0.7543859649122806,Moderate,390477.59,6905907.09,Seine-Normandie,TABLES CALCAIRES,P
S03255650_20110802,S03255650,2011-08-02,11.0,0.5847953216374269,Moderate,390477.59,6905907.09,Seine-Normandie,TABLES CALCAIRES,P
S03255650_20120730,S03255650,2012-07-30,11.75,0.6286549707602338,Moderate,390477.59,6905907.09,Seine-Normandie,TABLES CALCAIRES,P
S03255650_20130826,S03255650,2013-08-26,12.5,0.6725146198830408,Moderate,390477.59,6905907.09,Seine-Normandie,TABLES CALCAIRES,P
S03255650_20140805,S03255650,2014-08-05,14.0,0.7602339181286549,Moderate,390477.59,6905907.09,Seine-Normandie,TABLES CALCAIRES,P
S03255650_20150715,S03255650,2015-07-15,13.2,0.7134502923976607,Moderate,390477.59,6905907.09,Seine-Normandie,TABLES CALCAIRES,P
S03255650_20160602,S03255650,2016-06-02,13.3,0.7192982456140351,Moderate,390477.59,6905907.09,Seine-Normandie,TABLES CALCAIRES,P
S03255650_20180808,S03255650,2018-08-08,11.8,0.631578947368421,Moderate,390477.59,6905907.09,Seine-Normandie,TABLES CALCAIRES,P
S03255650_20190829,S03255650,2019-08-29,12.6,0.6783625730994152,Moderate,390477.59,6905907.09,Seine-Normandie,TABLES CALCAIRES,P
S03255650_20200826,S03255650,2020-08-26,12.649999999999999,0.6812865497076023,Moderate,390477.59,6905907.09,Seine-Normandie,TABLES CALCAIRES,P
S03255650_20210824,S03255650,2021-08-24,12.7,0.6842105263157894,Moderate,390477.59,6905907.09,Seine-Normandie,TABLES CALCAIRES,P
S03255650_20220824,S03255650,2022-08-24,13.2,0.7134502923976607,Moderate,390477.59,6905907.09,Seine-Normandie,TABLES CALCAIRES,P
S03255690_20130816,S03255690,2013-08-16,12.4,0.6666666666666666,Moderate,387450.0,6904251.0,Seine-Normandie,TABLES CALCAIRES,TP
S03255690_20210913,S03255690,2021-09-13,13.0,0.7017543859649122,Moderate,387450.0,6904251.0,Seine-Normandie,TABLES CALCAIRES,TP
S03255788_20170712,S03255788,2017-07-12,14.5,0.7894736842105262,Good,396529.78,6907717.14,Seine-Normandie,TABLES CALCAIRES,TP
S03255910_20110802,S03255910,2011-08-02,11.9,0.6374269005847953,Moderate,391399.38,6917791.77,Seine-Normandie,TABLES CALCAIRES,TP
S03255910_20120802,S03255910,2012-08-02,14.0,0.7602339181286549,Moderate,391399.38,6917791.77,Seine-Normandie,TABLES CALCAIRES,TP
S03255910_20130806,S03255910,2013-08-06,13.6,0.7368421052631579,Moderate,391399.38,6917791.77,Seine-Normandie,TABLES CALCAIRES,TP
S03255910_20140716,S03255910,2014-07-16,15.2,0.830409356725146,Good,391399.38,6917791.77,Seine-Normandie,TABLES CALCAIRES,TP
S03255910_20190827,S03255910,2019-08-27,12.0,0.6432748538011696,Moderate,391399.38,6917791.77,Seine-Normandie,TABLES CALCAIRES,TP
S03255920_20120802,S03255920,2012-08-02,3.7,0.1578947368421053,Bad,392127.43,6919543.37,Seine-Normandie,TABLES CALCAIRES,M
S03255920_20130806,S03255920,2013-08-06,7.8500000000000005,0.40058479532163743,Poor,392127.43,6919543.37,Seine-Normandie,TABLES CALCAIRES,M
S03255920_20140923,S03255920,2014-09-23,12.0,0.6432748538011696,Moderate,392127.43,6919543.37,Seine-Normandie,TABLES CALCAIRES,M
S03255920_20180828,S03255920,2018-08-28,13.1,0.7076023391812865,Moderate,392127.43,6919543.37,Seine-Normandie,TABLES CALCAIRES,M
S03255920_20200930,S03255920,2020-09-30,14.0,0.7602339181286549,Moderate,392127.43,6919543.37,Seine-Normandie,TABLES CALCAIRES,M
S03256600_20150721,S03256600,2015-07-21,14.0,0.7926829268292683,Good,353518.4,6941248.33,Seine-Normandie,ARMORICAIN,TP
S03256600_20210720,S03256600,2021-07-20,14.0,0.7926829268292683,Good,353518.4,6941248.33,Seine-Normandie,ARMORICAIN,TP
S03257335_20150914,S03257335,2015-09-14,12.7,0.7134146341463414,Moderate,365605.0,6937586.0,Seine-Normandie,ARMORICAIN,TP
S03257335_20180928,S03257335,2018-09-28,13.1,0.7378048780487805,Moderate,365605.0,6937586.0,Seine-Normandie,ARMORICAIN,TP
S03257335_20200803,S03257335,2020-08-03,12.6,0.7073170731707317,Moderate,365605.0,6937586.0,Seine-Normandie,ARMORICAIN,TP
S03257335_20210823,S03257335,2021-08-23,12.1,0.676829268292683,Moderate,365605.0,6937586.0,Seine-Normandie,ARMORICAIN,TP
S03257410_20120804,S03257410,2012-08-04,14.6,0.8292682926829269,Good,366469.83,6937086.57,Seine-Normandie,ARMORICAIN,P
S03257410_20130618,S03257410,2013-06-18,12.9,0.7256097560975611,Moderate,366469.83,6937086.57,Seine-Normandie,ARMORICAIN,P
S03257410_20140716,S03257410,2014-07-16,11.0,0.6097560975609757,Moderate,366469.83,6937086.57,Seine-Normandie,ARMORICAIN,P
S03257500_20130805,S03257500,2013-08-05,8.3,0.4269005847953217,Poor,393980.99,6928089.93,Seine-Normandie,TABLES CALCAIRES,TP
S03257500_20190822,S03257500,2019-08-22,13.8,0.7485380116959064,Moderate,393980.99,6928089.93,Seine-Normandie,TABLES CALCAIRES,TP
S03257800_20100927,S03257800,2010-09-27,14.6,0.7953216374269005,Good,381716.56,6954905.93,Seine-Normandie,TABLES CALCAIRES,P
S03257800_20110801,S03257800,2011-08-01,10.4,0.5497076023391813,Poor,381716.56,6954905.93,Seine-Normandie,TABLES CALCAIRES,P
S03257800_20120731,S03257800,2012-07-31,10.8,0.5730994152046783,Moderate,381716.56,6954905.93,Seine-Normandie,TABLES CALCAIRES,P
S03257800_20130620,S03257800,2013-06-20,11.7,0.6257309941520467,Moderate,381716.56,6954905.93,Seine-Normandie,TABLES CALCAIRES,P
S03257800_20140717,S03257800,2014-07-17,10.8,0.5730994152046783,Moderate,381716.56,6954905.93,Seine-Normandie,TABLES CALCAIRES,P
S03257800_20150716,S03257800,2015-07-16,13.9,0.7543859649122806,Moderate,381716.56,6954905.93,Seine-Normandie,TABLES CALCAIRES,P
S03257800_20160602,S03257800,2016-06-02,13.9,0.7543859649122806,Moderate,381716.56,6954905.93,Seine-Normandie,TABLES CALCAIRES,P
S03257800_20180926,S03257800,2018-09-26,13.9,0.7543859649122806,Moderate,381716.56,6954905.93,Seine-Normandie,TABLES CALCAIRES,P
S03257800_20190627,S03257800,2019-06-27,13.9,0.7543859649122806,Moderate,381716.56,6954905.93,Seine-Normandie,TABLES CALCAIRES,P
S03257800_20200804,S03257800,2020-08-04,10.6,0.5614035087719298,Moderate,381716.56,6954905.93,Seine-Normandie,TABLES CALCAIRES,P
S03257800_20210720,S03257800,2021-07-20,7.3,0.3684210526315789,Poor,381716.56,6954905.93,Seine-Normandie,TABLES CALCAIRES,P
S03257800_20220720,S03257800,2022-07-20,7.3,0.3684210526315789,Poor,381716.56,6954905.93,Seine-Normandie,TABLES CALCAIRES,P
S03257920_20170711,S03257920,2017-07-11,15.3,0.8362573099415205,Good,382613.43,6953459.81,Seine-Normandie,TABLES CALCAIRES,TP
S03258000_20100806,S03258000,2010-08-06,12.1,0.6491228070175438,Moderate,390124.9,6956879.04,Seine-Normandie,TABLES CALCAIRES,P
S03258000_20110801,S03258000,2011-08-01,13.05,0.7046783625730993,Moderate,390124.9,6956879.04,Seine-Normandie,TABLES CALCAIRES,P
S03258000_20120731,S03258000,2012-07-31,14.0,0.7602339181286549,Moderate,390124.9,6956879.04,Seine-Normandie,TABLES CALCAIRES,P
S03258000_20130620,S03258000,2013-06-20,11.3,0.6023391812865497,Moderate,390124.9,6956879.04,Seine-Normandie,TABLES CALCAIRES,P
S03258000_20141015,S03258000,2014-10-15,13.3,0.7192982456140351,Moderate,390124.9,6956879.04,Seine-Normandie,TABLES CALCAIRES,P
S03258000_20150723,S03258000,2015-07-23,12.3,0.6608187134502924,Moderate,390124.9,6956879.04,Seine-Normandie,TABLES CALCAIRES,P
S03258000_20200805,S03258000,2020-08-05,10.5,0.5555555555555555,Moderate,390124.9,6956879.04,Seine-Normandie,TABLES CALCAIRES,P
S03258025_20190627,S03258025,2019-06-27,13.5,0.7309941520467835,Moderate,383795.41,6955757.0,Seine-Normandie,TABLES CALCAIRES,TP
S03258235_20160602,S03258235,2016-06-02,14.5,0.7894736842105262,Good,381880.17,6946047.79,Seine-Normandie,TABLES CALCAIRES,TP
S03258240_20190626,S03258240,2019-06-26,15.6,0.8538011695906432,Good,383478.19,6944517.24,Seine-Normandie,TABLES CALCAIRES,TP
S03258260_20170711,S03258260,2017-07-11,15.7,0.8596491228070174,Good,385684.06,6945315.22,Seine-Normandie,TABLES CALCAIRES,TP
S03258300_20100806,S03258300,2010-08-06,14.6,0.7953216374269005,Good,388111.35,6943932.18,Seine-Normandie,TABLES CALCAIRES,P
S03258300_20110801,S03258300,2011-08-01,14.4,0.783625730994152,Good,388111.35,6943932.18,Seine-Normandie,TABLES CALCAIRES,P
S03258300_20120730,S03258300,2012-07-30,14.6,0.7953216374269005,Good,388111.35,6943932.18,Seine-Normandie,TABLES CALCAIRES,P
S03258300_20130620,S03258300,2013-06-20,14.7,0.8011695906432748,Good,388111.35,6943932.18,Seine-Normandie,TABLES CALCAIRES,P
S03258300_20140717,S03258300,2014-07-17,15.5,0.8479532163742689,Good,388111.35,6943932.18,Seine-Normandie,TABLES CALCAIRES,P
S03258300_20150720,S03258300,2015-07-20,14.3,0.7777777777777778,Moderate,388111.35,6943932.18,Seine-Normandie,TABLES CALCAIRES,P
S03258300_20180926,S03258300,2018-09-26,14.3,0.7777777777777778,Moderate,388111.35,6943932.18,Seine-Normandie,TABLES CALCAIRES,P
S03258300_20200804,S03258300,2020-08-04,14.7,0.8011695906432748,Good,388111.35,6943932.18,Seine-Normandie,TABLES CALCAIRES,P
S03258300_20210823,S03258300,2021-08-23,13.2,0.7134502923976607,Moderate,388111.35,6943932.18,Seine-Normandie,TABLES CALCAIRES,P
S03258420_20160602,S03258420,2016-06-02,15.5,0.8479532163742689,Good,388727.0,6952747.0,Seine-Normandie,TABLES CALCAIRES,TP
S03258420_20190627,S03258420,2019-06-27,14.7,0.8011695906432748,Good,388727.0,6952747.0,Seine-Normandie,TABLES CALCAIRES,TP
S03258420_20200805,S03258420,2020-08-05,12.6,0.6783625730994152,Moderate,388727.0,6952747.0,Seine-Normandie,TABLES CALCAIRES,TP
S03258420_20210824,S03258420,2021-08-24,12.1,0.6491228070175438,Moderate,388727.0,6952747.0,Seine-Normandie,TABLES CALCAIRES,TP
S03258500_20190627,S03258500,2019-06-27,15.0,0.853658536585366,Good,386868.54,6961001.58,Seine-Normandie,ARMORICAIN,TP
S03258850_20150723,S03258850,2015-07-23,10.5,0.5792682926829269,Moderate,382849.0,6963758.0,Seine-Normandie,ARMORICAIN,TP
S03258850_20210720,S03258850,2021-07-20,10.5,0.5792682926829269,Moderate,382849.0,6963758.0,Seine-Normandie,ARMORICAIN,TP
S03259550_20170711,S03259550,2017-07-11,14.3,0.8109756097560977,Good,359053.54,6952550.16,Seine-Normandie,ARMORICAIN,TP
S03259700_20190626,S03259700,2019-06-26,14.5,0.8231707317073171,Good,359671.0,6953520.0,Seine-Normandie,ARMORICAIN,TP
S03259850_20160602,S03259850,2016-06-02,14.6,0.8292682926829269,Good,378910.4,6962446.15,Seine-Normandie,ARMORICAIN,TP
S03260000_20100806,S03260000,2010-08-06,7.4,0.3902439024390245,Poor,365667.22,6956619.88,Seine-Normandie,ARMORICAIN,P
S03260000_20110801,S03260000,2011-08-01,8.6,0.4634146341463415,Poor,365667.22,6956619.88,Seine-Normandie,ARMORICAIN,P
