iter	Passed	Remaining
1238	107344	585761
1239	107420	585616
1240	107494	585460
1241	107574	585337
1242	107661	585253
1243	107740	585122
1244	107825	585027
1245	107900	584880
1246	107975	584730
1247	108050	584581
1248	108135	584487
1249	108217	584374
1250	108296	584245
1251	108377	584128
1252	108458	584013
1253	108547	583940
1254	108633	583851
1255	108714	583732
1256	108791	583599
1257	108871	583473
1258	108956	583380
1259	109037	583265
1260	109118	583150
1261	109193	583000
1262	109300	583025
1263	109404	583030
1264	109503	583010
1265	109598	582967
1266	109696	582943
1267	109787	582878
1268	109867	582754
1269	109952	582660
1270	110033	582543
1271	110112	582421
1272	110194	582305
1273	110277	582202
1274	110350	582045
1275	110429	581916
1276	110503	581765
1277	110584	581648
1278	110667	581545
1279	110760	581493
1280	110840	581372
1281	110921	581254
1282	111023	581248
1283	111109	581158
1284	111203	581111
1285	111288	581019
1286	111392	581023
1287	111495	581020
1288	111588	580972
1289	111680	580909
1290	111765	580818
1291	111843	580686
1292	111926	580582
1293	112004	580450
1294	112083	580322
1295	112158	580176
1296	112242	580075
1297	112314	579917
1298	112396	579807
1299	112472	579666
1300	112561	579592
1301	112725	579905
1302	112829	579905
1303	112967	580082
1304	113066	580060
1305	113171	580071
1306	113273	580059
1307	113370	580025
1308	113466	579986
1309	113551	579892
1310	113640	579815
1311	113729	579743
1312	113816	579658
1313	113893	579524
1314	113991	579492
1315	114077	579402
1316	114165	579325
1317	114250	579225
1318	114342	579167
1319	114435	579113
1320	114517	579003
1321	114605	578920
1322	114683	578793
1323	114769	578700
1324	114851	578591
1325	114935	578489
1326	115015	578370
1327	115111	578329
1328	115230	578407
1329	115322	578348
1330	115412	578274
1331	115497	578180
1332	115590	578127
1333	115684	578074
1334	115778	578024
1335	115858	577904
1336	115945	577820
1337	116031	577731
1338	116116	577631
1339	116197	577516
1340	116276	577393
1341	116358	577283
1342	116448	577212
1343	116555	577225
1344	116644	577149
1345	116735	577083
1346	116811	576944
1347	116893	576838
1348	116978	576740
1349	117059	576624
1350	117141	576515
1351	117220	576393
1352	117305	576295
1353	117406	576281
1354	117505	576251
1355	117596	576188
1356	117693	576152
1357	117790	576113
1358	117872	576007
1359	117960	575925
1360	118045	575828
1361	118130	575735
1362	118215	575636
1363	118288	575483
1364	118362	575339
1365	118439	575204
1366	118517	575072
1367	118597	574954
1368	118675	574825
1369	118762	574742
1370	118838	574603
1371	118928	574533
1372	119010	574423
1373	119084	574274
1374	119165	574160
1375	119237	574002
1376	119318	573889
1377	119396	573760
1378	119479	573655
1379	119596	573714
1380	119688	573654
1381	119773	573560
1382	119918	573753
1383	120052	573893
1384	120135	573786
1385	120216	573672
1386	120310	573620
1387	120402	573561
1388	120479	573425
1389	120562	573322
1390	120646	573221
1391	120730	573124
1392	120809	572997
1393	120893	572900
1394	120974	572788
1395	121062	572705
1396	121145	572599
1397	121227	572490
1398	121304	572358
1399	121386	572248
1400	121463	572117
1401	121543	571998
1402	121623	571881
1403	121710	571796
1404	121804	571745
1405	121896	571682
1406	121974	571555
1407	122053	571431
1408	122135	571322
1409	122217	571215
1410	122298	571102
1411	122377	570981
1412	122455	570854
1413	122529	570704
1414	122611	570596
1415	122684	570450
1416	122768	570351
1417	122850	570239
1418	122926	570106
1419	123002	569968
1420	123082	569853
1421	123165	569747
1422	123244	569626
1423	123328	569527
1424	123403	569389
1425	123483	569272
1426	123558	569131
1427	123640	569024
1428	123722	568915
1429	123805	568813
1430	123882	568684
1431	123980	568648
1432	124055	568510
1433	124133	568384
1434	124219	568293
1435	124300	568179
1436	124379	568058
1437	124459	567943
1438	124542	567839
1439	124621	567721
1440	124698	567590
1441	124776	567462
1442	124853	567335
1443	124930	567204
1444	125008	567078
1445	125096	567001
1446	125180	566900
1447	125261	566791
1448	125340	566671
1449	125419	566552
1450	125498	566428
1451	125576	566307
1452	125653	566175
1453	125739	566086
1454	125813	565945
1455	125890	565813
1456	125969	565696
1457	126045	565560
1458	126139	565507
1459	126227	565430
1460	126307	565316
1461	126381	565173
1462	126466	565080
1463	126549	564979
1464	126633	564882
1465	126712	564760
1466	126792	564646
1467	126884	564585
1468	126978	564531
1469	127061	564429
1470	127140	564309
1471	127221	564197
1472	127310	564124
1473	127397	564039
1474	127479	563935
1475	127556	563805
1476	127635	563686
1477	127714	563567
1478	127798	563470
1479	127878	563356
1480	127961	563256
1481	128040	563138
1482	128120	563023
1483	128199	562903
1484	128284	562809
1485	128388	562801
1486	128467	562682
1487	128553	562593
1488	128638	562503
1489	128718	562388
1490	128806	562307
1491	128894	562228
1492	128977	562129
1493	129054	562000
1494	129128	561861
1495	129209	561750
1496	129294	561659
1497	129373	561541
1498	129450	561410
1499	129539	561338
1500	129623	561241
1501	129701	561117
1502	129785	561021
1503	129867	560918
1504	129948	560808
1505	130030	560704
1506	130133	560687
1507	130215	560583
1508	130297	560475
1509	130383	560389
1510	130468	560298
1511	130568	560271
1512	130651	560170
1513	130732	560058
1514	130815	559958
1515	130899	559862
1516	130981	559757
1517	131063	559654
1518	131149	559566
1519	131229	559453
1520	131311	559346
1521	131393	559244
1522	131482	559167
1523	131560	559046
1524	131640	558931
1525	131719	558815
1526	131798	558696
1527	131875	558573
1528	131960	558481
1529	132049	558407
1530	132125	558277
1531	132202	558147
1532	132280	558028
1533	132355	557893
1534	132433	557772
1535	132514	557666
1536	132606	557602
1537	132714	557608
1538	132798	557510
1539	132874	557384
1540	132962	557302
1541	133042	557193
1542	133121	557073
1543	133196	556941
1544	133276	556826
1545	133356	556715
1546	133434	556597
1547	133507	556452
1548	133591	556358
1549	133674	556259
1550	133745	556109
1551	133831	556019
1552	133916	555929
1553	134000	555833
1554	134083	555735
1555	134159	555607
1556	134237	555486
1557	134318	555380
1558	134401	555280
1559	134476	555146
1560	134556	555034
1561	134634	554914
1562	134715	554806
1563	134796	554701
1564	134884	554621
1565	134970	554534
1566	135051	554425
1567	135129	554307
1568	135201	554160
1569	135280	554045
1570	135364	553951
1571	135444	553842
1572	135522	553722
1573	135608	553633
1574	135687	553518
1575	135779	553455
1576	135862	553357
1577	135948	553270
1578	136036	553193
1579	136128	553129
1580	136216	553052
1581	136299	552951
1582	136376	552828
1583	136452	552702
1584	136527	552571
1585	136605	552451
1586	136690	552358
1587	136780	552292
1588	136872	552226
1589	136975	552207
1590	137087	552228
1591	137179	552166
1592	137274	552115
1593	137365	552047
1594	137444	551934
1595	137545	551907
1596	137632	551820
1597	137722	551752
1598	137821	551715
1599	137909	551638
1600	137992	551537
1601	138078	551451
1602	138155	551330
1603	138234	551215
1604	138317	551114
1605	138404	551032
1606	138506	551008
1607	138594	550929
1608	138680	550845
1609	138766	550756
1610	138848	550655
1611	138932	550557
1612	139013	550451
1613	139134	550503
1614	139222	550426
1615	139344	550478
1616	139457	550498
1617	139572	550527
1618	139675	550507
1619	139773	550466
1620	139865	550401
1621	139951	550314
1622	140036	550224
1623	140122	550136
1624	140231	550137
1625	140329	550098
1626	140423	550041
1627	140512	549965
1628	140596	549873
1629	140684	549793
1630	140770	549704
1631	140856	549615
1632	140944	549537
1633	141037	549478
1634	141129	549412
1635	141212	549315
1636	141304	549250
1637	141409	549236
1638	141511	549211
1639	141623	549221
1640	141718	549170
1641	141814	549120
1642	141901	549037
1643	141990	548960
1644	142076	548872
1645	142182	548863
1646	142288	548851
1647	142378	548778
1648	142467	548702
1649	142558	548634
1650	142650	548570
1651	142743	548507
1652	142837	548450
1653	142920	548350
1654	143004	548257
1655	143091	548170
1656	143187	548120
1657	143275	548042
1658	143357	547939
1659	143444	547855
1660	143534	547781
