SamplingOperations_code,IBD_pred,region
3561,13.822100912412587,10
3562,13.49845465307411,10
3563,12.512513733697038,10
3564,11.487747521333816,10
3565,15.149570849684194,10
3566,14.393974872082852,10
3567,17.143821909442394,10
3568,14.0597878712232,10
3569,14.322236399680492,10
3570,13.633415365074894,10
3571,13.633728120643875,10
3572,14.037427703110158,10
3573,13.092377336253042,10
3574,13.029487378167598,10
3575,13.335647468912006,10
3576,10.438858377888593,10
3577,13.476165653785715,10
3578,8.871278967929623,10
3579,14.932912729779124,10
3580,12.792272162276742,10
3581,12.656596806892997,10
3582,13.659508107113215,10
3583,14.537253257146443,10
3584,14.419929213502964,10
3585,8.636666854980334,10
3586,14.667827866061652,10
3587,12.802470666364492,10
3588,13.03154754142212,10
3589,14.83142592191263,10
3590,14.90685528013037,10
3591,14.919275737046114,10
3592,14.321544468781093,10
3593,14.587404782097535,10
3594,14.437946493043873,10
3595,14.630856776175284,10
3596,15.208909815502128,10
3597,13.586033412735217,10
3598,14.676619705478435,10
3599,15.014970488068514,10
3600,14.436035766946834,10
3601,15.110858258356696,10
3602,14.960829536474359,10
3603,15.7096973813325,10
3604,12.206178220199638,10
3605,13.707034847122383,10
3606,8.666712660683189,10
3607,15.319188778525413,10
3608,10.926431415031413,10
3609,14.054025993262696,10
3610,13.161471552509893,10
3611,12.26971277881302,10
3612,14.387809128700797,10
3613,15.511379956934363,10
3614,14.460134792660924,10
3615,14.11293974429597,10
3616,14.567990007201665,10
3617,15.492554273710018,10
3618,15.313000034273426,10
3619,15.645596420171557,10
3620,18.29582299554065,10
3621,16.53906825528183,10
3622,16.20475273477369,10
3623,16.957572377398517,10
3624,19.403087561707224,10
3625,17.3645146769513,10
3626,20.215860882196,10
3627,20.262223626727117,10
3628,20.11592345358148,10
3629,16.974331379817396,10
3630,17.0136178232408,10
3631,16.414382019632455,10
3632,16.607769210421313,10
3633,16.005651179382,10
3634,16.224970462788736,10
